,155,LGA 1151,0,159700,2,2400,4,6,4,ATX,[BIOSTAR] TB250 BTC+,BIOSTAR,B250,,29.5,21,
,156,LGA 1151,0,127000,4,2400,4,6,7,ATX,[GIGABYTE] GA-B250-HD3 듀러블에디션,GIGABYTE,B250,,30.5,22.5,
,157,LGA 1151,0,143200,4,2400,4,6,7,ATX,[GIGABYTE] GA-B250-HD3P 듀러블에디션,GIGABYTE,B250,,30.5,22.5,
,158,LGA 1151,0,86850,2,2400,4,6,7,m-ATX,[GIGABYTE] GA-B250M-D2V 듀러블에디션,GIGABYTE,B250,,22.6,17.4,
,159,LGA 1151,0,97460,4,2400,4,6,7,m-ATX,[GIGABYTE] GA-B250M-D3H 듀러블에디션,GIGABYTE,B250,,24.4,22.5,
,160,LGA 1151,0,88730,2,2400,4,6,7,m-ATX,[GIGABYTE] GA-B250M-D3V 듀러블에디션,GIGABYTE,B250,,24.4,17.4,
,161,LGA 1151,0,92800,4,2400,4,6,7,m-ATX,[GIGABYTE] GA-B250M-DS3H 듀러블에디션,GIGABYTE,B250,,22.6,19.3,
,162,LGA 1151,0,164300,4,2400,4,6,7,m-ATX,[GIGABYTE] GA-B250M-Gaming 5 게이밍에디션,GIGABYTE,B250,,24.4,24.4,
,163,LGA 1151,0,89900,2,2400,4,6,7,m-ATX,[GIGABYTE] GA-B250M-HD3 듀러블에디션,GIGABYTE,B250,,24.4,17.4,
,164,LGA 1151,0,155700,2,2400,4,4,7,m-ITX,[GIGABYTE] GA-B250N-Phoenix WiFi 듀러블에디션,GIGABYTE,B250,O,17,17,
,165,LGA 1151,0,172500,4,2400,4,6,7,ATX,[GIGABYTE] GA-Gaming B8 게이밍에디션,GIGABYTE,B250,,30.5,23.3,
,166,LGA 1151,0,143900,2,2400,4,4,6,m-ITX,[MSI] B250I 게이밍 프로 AC,MSI,B250,,17,17,
,167,LGA 1151,0,81800,2,2400,4,2,6,m-ATX,[MSI] B250M PRO-VD,MSI,B250,,22.6,18.5,
,168,LGA 1151,0,97800,4,2400,4,6,6,m-ATX,[MSI] B250M PRO-VDH,MSI,B250,,24.4,22.8,
,169,LGA 1151,0,97300,4,2400,4,6,6,m-ATX,[MSI] B250M 바주카,MSI,B250,,24.4,22.8,
,170,LGA 1151,0,96500,4,2400,4,6,6,m-ATX,[MSI] B250M 박격포,MSI,B250,,24.4,24.4,
,171,LGA 1151,0,115400,4,2400,4,6,6,m-ATX,[MSI] B250M 박격포 아틱,MSI,B250,,24.4,24.4,
,172,LGA 1151,0,149600,4,2400,4,6,5,ATX,[ASRock] FATAL1TY H270 Performance,ASRock,H270,,30.5,24.4,
,173,LGA 1151,0,135100,4,2400,4,6,5,ATX,[ASRock] H270 PRO4,ASRock,H270,,30.5,24.4,
,174,LGA 1151,0,124200,4,2400,4,6,5,m-ATX,[ASRock] H270M PRO4,ASRock,H270,,24.4,24.4,
,175,LGA 1151,0,162000,2,2400,4,6,5,m-ITX,[ASRock] H270m-ITX/ac,ASRock,H270,O,17,17,
,176,LGA 1151,0,140060,4,2400,4,6,5,m-ATX,[ASUS] PRIME H270M-PLUS,ASUS,H270,,24.38,23.88,
,177,LGA 1151,0,156440,4,2400,4,6,5,ATX,[ASUS] PRIME H270-PLUS,ASUS,H270,,30.5,22.1,
,178,LGA 1151,0,156430,4,2400,4,6,5,ATX,[ASUS] PRIME H270-PRO,ASUS,H270,,30.5,22.6,
,179,LGA 1151,0,180960,4,2400,4,6,5,ATX,[ASUS] ROG STRIX H270F GAMING,ASUS,H270,,30.5,24.4,
,180,LGA 1151,0,162300,4,2400,4,6,5,ATX,[GIGABYTE] GA-H270-GAMING 3 게이밍에디션,GIGABYTE,H270,,30.5,24.4,
,181,LGA 1151,0,138400,4,2400,4,6,5,ATX,[GIGABYTE] GA-H270-HD3 듀러블에디션,GIGABYTE,H270,,30.5,24.4,
,182,LGA 1151,0,152300,4,2400,4,6,5,ATX,[GIGABYTE] GA-H270-HD3P 듀러블에디션,GIGABYTE,H270,,30.5,22.5,
,183,LGA 1151,0,140000,4,2400,4,6,5,m-ATX,[GIGABYTE] GA-H270M-D3H 듀러블에디션,GIGABYTE,H270,,24.4,22.5,
,184,LGA 1151,0,132000,4,2400,4,6,5,m-ATX,[GIGABYTE] GA-H270M-DS3H 듀러블에디션,GIGABYTE,H270,,24.4,21.5,
,185,LGA 1151,0,187700,2,2400,4,6,5,m-ITX,[GIGABYTE] GA-H270N-WiFi 듀러블에디션,GIGABYTE,H270,O,17,17,
,186,LGA 1151,0,164100,4,2400,4,6,6,ATX,[MSI] H270 게이밍 M3,MSI,H270,,30.4,24.3,
,187,LGA 1151,0,173900,4,2400,4,6,6,ATX,[MSI] H270 게이밍 프로 카본,MSI,H270,,30.5,24.4,
,188,LGA 1151,0,161000,4,2400,4,6,6,ATX,[MSI] H270 토마호크 아틱,MSI,H270,,30.4,24.3,
,189,LGA 1151,0,128000,4,2400,4,6,6,ATX,[MSI] H270-A PRO,MSI,H270,,30.5,22.5,
,190,LGA 1151,0,143500,4,2400,4,6,6,m-ATX,[MSI] H270M 박격포 아틱,MSI,H270,,24.4,24.4,
,191,LGA 1151,1,195800,4,3733,4,6,4,ATX,[ASRock] FATAL1TY Z270 Gaming K4,ASRock,Z270,,30.5,24.4,
,192,LGA 1151,1,220800,4,3866,4,8,4,ATX,[ASRock] FATAL1TY Z270 Gaming K6,ASRock,Z270,,30.5,24.4,
,193,LGA 1151,1,255400,2,4000,4,6,4,m-ITX,[ASRock] FATAL1TY Z270 Gaming-ITX/ac,ASRock,Z270,O,17,17,
,194,LGA 1151,1,346900,4,3733,4,10,4,ATX,[ASRock] FATAL1TY Z270 Professional Gaming i7,ASRock,Z270,O,30.5,24.4,
